ANO;MES;EMPRESA;VOO;OACI_ORIGEM;OACI_DESTINO;VOOS;CANCELADOS;NA_HORA;ATRASADOS_ACIMA_30;ATRASADOS_ACIMA_60
2021;1;AZU;4249;SNBR;SBCF;20;0;16;1;3
2021;1;AZU;4250;SBSP;SBRF;31;0;30;1;0
2021;1;AZU;4251;SBRF;SBSP;30;0;30;0;0
2021;1;AZU;4252;SBRJ;SBRF;26;0;23;1;2
2021;1;AZU;4253;SBRF;SBRJ;26;0;26;0;0
2021;1;AZU;4254;SBRF;SBFZ;26;1;25;0;0
2021;1;AZU;4255;SBFZ;SBRF;25;2;23;0;0
2021;1;AZU;4256;SBRF;SBSV;25;0;24;1;0
2021;1;AZU;4257;SBSV;SBRF;26;0;26;0;0
2021;1;AZU;4258;SBRF;SBSG;26;0;24;1;1
2021;1;AZU;4259;SBSG;SBRF;25;0;25;0;0
2021;1;AZU;4260;SBRF;SBJP;26;0;25;0;1
2021;1;AZU;4261;SBJP;SBRF;25;0;25;0;0
2021;1;AZU;4262;SBRF;SBKG;26;0;26;0;0
2021;1;AZU;4263;SBKG;SBRF;26;0;26;0;0
2021;1;AZU;4265;SBUL;SBKP;25;0;20;3;2
2021;1;AZU;4266;SBKP;SBUL;26;0;24;0;2
2021;1;AZU;4267;SBUL;SBKP;31;0;29;1;1
2021;1;AZU;4268;SBKP;SBRP;30;1;28;0;1
2021;1;AZU;4270;SBKP;SBSR;30;1;29;0;0
2021;1;AZU;4271;SBSR;SBKP;25;2;23;0;0
2021;1;AZU;4274;SBGO;SBSV;25;0;24;1;0
2021;1;AZU;4275;SBSV;SBGO;26;0;26;0;0
2021;1;AZU;4276;SBKP;SBMG;30;2;26;2;0
2021;1;AZU;4277;SBMG;SBKP;30;3;27;0;0
2021;1;AZU;4278;SBKP;SBMG;29;1;24;2;2
2021;1;AZU;4279;SBMG;SBKP;29;1;26;0;2
2021;1;AZU;4281;SBVT;SBKP;25;0;23;1;1
2021;1;AZU;4282;SBKP;SBCG;24;1;21;1;1
2021;1;AZU;4283;SBRF;SBCF;26;1;25;0;0
2021;1;AZU;4284;SBCF;SBRF;26;0;25;1;0
2021;1;AZU;4285;SBCG;SBKP;24;1;20;2;1
2021;1;AZU;4287;SBRF;SBCF;30;0;30;0;0
2021;1;AZU;4289;SBJV;SBKP;25;0;24;0;1
2021;1;AZU;4290;SBKP;SBZM;5;0;4;0;1
2021;1;AZU;4291;SBBE;SBBV;17;0;15;2;0
2021;1;AZU;4292;SBKP;SWLC;19;0;17;2;0
2021;1;AZU;4293;SWLC;SBKP;19;1;18;0;0
2021;1;AZU;4294;SBKP;SBDN;24;0;23;1;0
2021;1;AZU;4295;SBDN;SBKP;26;0;24;0;2
2021;1;AZU;4296;SBKP;SBAE;25;5;20;0;0
2021;1;AZU;4297;SBBV;SBBE;17;0;16;1;0
2021;1;AZU;4298;SBKP;SBML;25;0;24;1;0
2021;1;AZU;4299;SBML;SBKP;25;0;25;0;0
2021;1;AZU;4300;SBRF;SBKG;4;0;4;0;0
2021;1;AZU;4301;SBPA;SBKP;29;0;29;0;0
2021;1;AZU;4302;SBKG;SBRF;4;0;4;0;0
2021;1;AZU;4303;SBPA;SBKP;24;0;24;0;0
2021;1;AZU;4304;SBKP;SBPA;26;0;26;0;0
2021;1;AZU;4305;SBPA;SBKP;25;0;25;0;0
2021;1;AZU;4307;SBPA;SBKP;30;0;24;5;1
2021;1;AZU;4309;SBCT;SBKP;29;0;29;0;0
2021;1;AZU;4310;SBKP;SBPA;24;0;24;0;0
2021;1;AZU;4311;SBCT;SBKP;24;0;24;0;0
2021;1;AZU;4312;SBKP;SBCT;26;0;21;3;2
2021;1;AZU;4313;SBCT;SBKP;28;0;23;1;4
2021;1;AZU;4314;SBKP;SBCT;31;0;27;3;1
2021;1;AZU;4315;SBCT;SBKP;31;0;31;0;0
2021;1;AZU;4316;SBKP;SBUL;30;0;28;2;0
2021;1;AZU;4317;SBCF;SBKP;31;0;31;0;0
2021;1;AZU;4319;SBCF;SBKP;24;0;21;1;2
2021;1;AZU;4320;SBRF;SBGR;26;0;26;0;0
2021;1;AZU;4321;SBCF;SBKP;31;0;26;4;1
2021;1;AZU;4322;SBKP;SBCF;31;0;29;2;0
2021;1;AZU;4323;SBCF;SBKP;30;0;30;0;0
2021;1;AZU;4324;SBKP;SBGO;29;0;29;0;0
2021;1;AZU;4325;SBGO;SBKP;29;0;29;0;0
2021;1;AZU;4326;SBGO;SBPJ;5;0;5;0;0
2021;1;AZU;4326;SBKP;SBGO;31;0;30;0;1
2021;1;AZU;4327;SBGO;SBKP;30;0;29;0;1
2021;1;AZU;4327;SBPJ;SBGO;5;0;5;0;0
2021;1;AZU;4329;SBRF;SBKP;30;0;30;0;0
2021;1;AZU;4331;SBRF;SBKP;26;0;23;3;0
2021;1;AZU;4332;SBKP;SBRF;26;0;22;4;0
2021;1;AZU;4333;SBRF;SBKP;31;0;31;0;0
2021;1;AZU;4335;SBRF;SBKP;30;0;29;1;0
2021;1;AZU;4336;SBKP;SBCY;31;0;31;0;0
2021;1;AZU;4336;SBCY;SBPV;31;0;30;1;0
2021;1;AZU;4337;SBCY;SBKP;25;1;24;0;0
2021;1;AZU;4338;SBKP;SBCY;25;0;25;0;0
2021;1;AZU;4339;SBCY;SBKP;31;0;30;1;0
2021;1;AZU;4339;SBPV;SBCY;31;0;31;0;0
2021;1;AZU;4340;SBKP;SBCY;31;0;30;0;1
2021;1;AZU;4341;SBCY;SBKP;25;0;24;0;1
2021;1;AZU;4342;SBCG;SBCY;25;0;25;0;0
2021;1;AZU;4342;SBCT;SBCG;25;0;25;0;0
2021;1;AZU;4343;SBCY;SBCG;26;0;25;0;1
2021;1;AZU;4343;SBCG;SBCT;26;0;25;0;1
2021;1;AZU;4344;SBAE;SBKP;24;3;21;0;0
2021;1;AZU;4345;SBRF;SBFZ;31;0;29;2;0
2021;1;AZU;4346;SBLO;SBKP;25;1;19;5;0
2021;1;AZU;4347;SBKP;SBPA;19;0;18;1;0
2021;1;AZU;4348;SBFZ;SBRF;31;0;29;2;0
2021;1;AZU;4350;SBKP;SBRJ;29;0;29;0;0
2021;1;AZU;4351;SBRJ;SBKP;29;0;28;1;0
2021;1;AZU;4352;SBRF;SBSL;26;0;25;1;0
2021;1;AZU;4352;SBSL;SBIZ;26;1;25;0;0
2021;1;AZU;4353;SBRJ;SBKP;26;2;22;2;0
2021;1;AZU;4355;SBRJ;SBKP;31;0;29;1;1
2021;1;AZU;4356;SBKP;SBRJ;31;1;28;2;0
2021;1;AZU;4357;SBRJ;SBKP;31;0;31;0;0
2021;1;AZU;4359;SBCG;SBKP;5;1;4;0;0
2021;1;AZU;4360;SBIZ;SBSL;25;0;25;0;0
2021;1;AZU;4360;SBSL;SBRF;25;0;25;0;0
2021;1;AZU;4361;SBCG;SBKP;25;0;25;0;0
2021;1;AZU;4362;SBNF;SBPA;24;0;23;1;0
2021;1;AZU;4362;SBKP;SBNF;29;0;29;0;0
2021;1;AZU;4363;SBPA;SBNF;25;0;25;0;0
2021;1;AZU;4363;SBNF;SBKP;30;0;30;0;0
2021;1;AZU;4365;SBNF;SBKP;31;1;30;0;0
2021;1;AZU;4366;SBPA;SBFL;31;0;31;0;0
2021;1;AZU;4366;SBFL;SBCH;26;0;26;0;0
2021;1;AZU;4367;SBFL;SBPA;26;0;26;0;0
2021;1;AZU;4367;SBCH;SBFL;26;0;26;0;0
2021;1;AZU;4368;SBKP;SBFL;31;0;29;2;0
2021;1;AZU;4370;SBCY;SBGO;22;2;16;2;2
2021;1;AZU;4371;SBSV;SBKP;26;0;26;0;0
2021;1;AZU;4372;SBKP;SBSV;18;0;17;1;0
2021;1;AZU;4373;SBGO;SBCY;26;1;25;0;0
2021;1;AZU;4375;SBMQ;SBBE;29;1;26;1;1
2021;1;AZU;4375;SBBE;SBKP;29;1;23;4;1
2021;1;AZU;4376;SBCF;SBUL;31;0;30;0;1
2021;1;AZU;4377;SBUL;SBCF;25;0;24;0;1
2021;1;AZU;4378;SBTE;SBPB;5;0;5;0;0
2021;1;AZU;4378;SBKP;SBTE;27;0;26;0;1
2021;1;AZU;4378;SBKP;SBPB;4;0;4;0;0
2021;1;AZU;4379;SBPB;SBTE;4;0;4;0;0
2021;1;AZU;4379;SBTE;SBKP;26;0;26;0;0
2021;1;AZU;4379;SBPB;SBKP;5;0;4;0;1
2021;1;AZU;4380;SBEG;SBBV;31;1;22;0;8
2021;1;AZU;4381;SBBV;SBEG;31;1;22;0;8
2021;1;AZU;4382;SBRP;SBKP;25;1;21;1;2
2021;1;AZU;4383;SBEG;SBKP;30;0;25;4;1
2021;1;AZU;4384;SBKP;SBRD;19;2;16;0;1
2021;1;AZU;4385;SBRD;SBKP;18;2;15;0;1
2021;1;AZU;4386;SBKP;SBAU;25;0;25;0;0
2021;1;AZU;4387;SBKP;SBCH;25;1;21;1;2
2021;1;AZU;4388;SBKP;SBRP;26;0;25;0;1
2021;1;AZU;4389;SBRP;SBKP;26;0;23;1;2
2021;1;AZU;4391;SBPA;SBPK;14;1;12;1;0
2021;1;AZU;4392;SBPJ;SBCY;10;0;10;0;0
2021;1;AZU;4392;SBRF;SBPJ;18;0;16;2;0
2021;1;AZU;4393;SBUL;SBKP;31;0;30;1;0
2021;1;AZU;4394;SBPK;SBPA;14;1;12;1;0
2021;1;AZU;4395;SBBR;SBKP;30;0;30;0;0
2021;1;AZU;4397;SBBR;SBKP;28;1;25;2;0
2021;1;AZU;4398;SBKP;SBFZ;31;0;28;1;2
2021;1;AZU;4399;SBBR;SBKP;31;0;31;0;0
2021;1;AZU;4400;SBFZ;SBKP;30;0;29;1;0
2021;1;AZU;4401;SBLO;SBKP;24;1;21;2;0
2021;1;AZU;4402;SBRJ;SBPA;30;2;28;0;0
2021;1;AZU;4403;SBPA;SBRJ;30;1;28;1;0
2021;1;AZU;4404;SBAU;SBKP;31;1;27;2;1
2021;1;AZU;4405;SBKP;SBAU;31;1;29;1;0
2021;1;AZU;4406;SBKP;SBFI;24;0;23;1;0
2021;1;AZU;4407;SBFI;SBKP;24;0;23;1;0
2021;1;AZU;4409;SBVT;SBKP;24;1;23;0;0
2021;1;AZU;4410;SBKP;SBVT;30;0;27;3;0
2021;1;AZU;4412;SBCF;SBVT;31;0;31;0;0
2021;1;AZU;4413;SBVT;SBCF;30;0;30;0;0
2021;1;AZU;4414;SBCF;SBRJ;25;0;24;1;0
2021;1;AZU;4415;SBRJ;SBCF;26;0;25;0;1
2021;1;AZU;4416;SBCF;SBRJ;31;0;31;0;0
2021;1;AZU;4417;SBRJ;SBCF;25;0;25;0;0
2021;1;AZU;4418;SBCF;SBCY;26;0;26;0;0
2021;1;AZU;4419;SBCY;SBCF;26;0;25;1;0
2021;1;AZU;4420;SBCF;SBMK;31;0;29;1;1
2021;1;AZU;4421;SBMK;SBCF;25;0;25;0;0
2021;1;AZU;4422;SBCY;SBSI;31;0;29;0;2
2021;1;AZU;4423;SBSI;SBCY;31;1;28;0;2
2021;1;AZU;4424;SBKP;SBJP;28;0;22;4;2
2021;1;AZU;4425;SBJU;SBRF;26;1;24;0;1
2021;1;AZU;4426;SBRF;SBPL;23;0;21;0;2
2021;1;AZU;4427;SBPL;SBRF;26;0;22;1;3
2021;1;AZU;4428;SBSV;SBRF;25;0;25;0;0
2021;1;AZU;4429;SBRF;SBSV;26;0;26;0;0
2021;1;AZU;4430;SBRF;SBBR;26;0;24;2;0
2021;1;AZU;4431;SBBR;SBRF;26;0;26;0;0
2021;1;AZU;4432;SBRF;SBBE;31;0;29;2;0
2021;1;AZU;4432;SBBE;SBSN;30;0;29;1;0
2021;1;AZU;4433;SBSN;SBBE;31;1;29;0;1
2021;1;AZU;4433;SBBE;SBRF;31;2;29;0;0
2021;1;AZU;4434;SBSL;SBBE;5;1;4;0;0
2021;1;AZU;4434;SBRF;SBSL;31;1;28;2;0
2021;1;AZU;4435;SBSR;SBKP;31;0;30;0;1
2021;1;AZU;4436;SBRF;SBAR;31;0;28;2;1
2021;1;AZU;4437;SBAR;SBRF;31;0;28;2;1
2021;1;AZU;4438;SBRF;SBSG;31;0;31;0;0
2021;1;AZU;4439;SBSG;SBRF;31;0;30;0;1
2021;1;AZU;4440;SBKP;SBGL;25;0;24;1;0
2021;1;AZU;4441;SBGL;SBKP;25;0;24;1;0
2021;1;AZU;4442;SBCF;SBMK;30;0;30;0;0
2021;1;AZU;4442;SBMK;SBPS;9;0;8;0;1
2021;1;AZU;4443;SBMK;SBCF;26;0;24;2;0
2021;1;AZU;4444;SBBE;SBSN;21;1;20;0;0
2021;1;AZU;4445;SBSN;SBBE;21;1;20;0;0
2021;1;AZU;4446;SBTE;SBKP;30;0;29;1;0
2021;1;AZU;4447;SBCF;SBRF;31;0;30;1;0
2021;1;AZU;4448;SBZM;SBKP;5;0;4;1;0
2021;1;AZU;4451;SBKP;SBEG;31;0;30;0;1
2021;1;AZU;4452;SBCF;SNTF;30;1;27;1;1
2021;1;AZU;4453;SNTF;SBCF;30;1;28;1;0
2021;1;AZU;4454;SBSP;SBCF;26;1;23;0;2
2021;1;AZU;4455;SBCF;SBSP;31;0;31;0;0
2021;1;AZU;4456;SBSP;SBRJ;26;0;25;1;0
2021;1;AZU;4457;SBRJ;SBSP;26;0;26;0;0
2021;1;AZU;4458;SBCF;SBSL;31;0;30;0;1
2021;1;AZU;4459;SBSL;SBCF;31;1;23;7;0
2021;1;AZU;4460;SBBE;SBMA;31;0;31;0;0
2021;1;AZU;4461;SBJP;SBCF;1;0;1;0;0
2021;1;AZU;4461;SBJP;SBKP;28;1;21;2;4
2021;1;AZU;4463;SBHT;SBBE;31;1;30;0;0
2021;1;AZU;4464;SBFL;SBPA;30;0;30;0;0
2021;1;AZU;4464;SBCH;SBFL;24;0;24;0;0
2021;1;AZU;4465;SBFL;SBCH;19;1;18;0;0
2021;1;AZU;4465;SBPA;SBFL;25;0;25;0;0
2021;1;AZU;4466;SBRF;SBFN;30;0;29;0;1
2021;1;AZU;4467;SBFN;SBRF;30;0;29;0;1
2021;1;AZU;4468;SBKP;SBCA;5;0;5;0;0
2021;1;AZU;4469;SBCA;SBKP;5;0;5;0;0
2021;1;AZU;4470;SBRF;SBFN;15;0;15;0;0
2021;1;AZU;4471;SBFN;SBRF;15;0;15;0;0
2021;1;AZU;4472;SBSV;SBCF;26;0;20;3;3
2021;1;AZU;4473;SBCF;SBSV;31;0;30;1;0
2021;1;AZU;4474;SBCF;SBSL;25;0;23;0;2
2021;1;AZU;4475;SBSL;SBCF;24;0;21;1;2
2021;1;AZU;4476;SBKP;SBPJ;24;1;20;2;1
2021;1;AZU;4477;SBPJ;SBKP;23;1;21;0;1
2021;1;AZU;4478;SBRJ;SBGO;25;1;24;0;0
2021;1;AZU;4478;SBRJ;SBKP;1;0;1;0;0
2021;1;AZU;4479;SBGO;SBRJ;25;1;23;1;0
2021;1;AZU;4481;SBBR;SBRJ;25;0;24;1;0
2021;1;AZU;4482;SBRF;SBJP;26;3;22;0;1
2021;1;AZU;4483;SBFL;SBKP;28;0;28;0;0
2021;1;AZU;4484;SBKP;SBPV;30;0;29;1;0
2021;1;AZU;4485;SBPV;SBKP;29;0;27;2;0
2021;1;AZU;4486;SBJP;SBRF;26;3;22;0;1
2021;1;AZU;4487;SBEG;SBKP;31;0;29;2;0
2021;1;AZU;4488;SBCF;SBRP;26;0;22;2;2
2021;1;AZU;4489;SBRP;SBCF;25;0;25;0;0
2021;1;AZU;4490;SBRF;SBSG;26;0;25;1;0
2021;1;AZU;4491;SBPA;SBKP;26;1;25;0;0
2021;1;AZU;4492;SBKP;SBCT;20;0;20;0;0
2021;1;AZU;4493;SBCT;SBKP;20;0;19;1;0
2021;1;AZU;4494;SBSG;SBRF;26;0;26;0;0
2021;1;AZU;4495;SBRJ;SBKP;20;0;20;0;0
2021;1;AZU;4496;SBPA;SBGR;25;1;24;0;0
2021;1;AZU;4497;SBGR;SBPA;25;0;23;1;1
2021;1;AZU;4498;SBCH;SBKP;24;1;23;0;0
2021;1;AZU;4499;SBRF;SBAR;26;0;25;1;0
2021;1;AZU;4500;SBCF;SBBE;31;0;29;2;0
2021;1;AZU;4501;SBBE;SBCF;25;0;21;4;0
2021;1;AZU;4502;SBAR;SBRF;26;0;26;0;0
2021;1;AZU;4503;SBRF;SBCF;31;0;29;2;0
2021;1;AZU;4504;SBRF;SBMO;3;1;2;0;0
2021;1;AZU;4505;SBRF;SBMO;24;0;23;1;0
2021;1;AZU;4506;SBMO;SBRF;3;1;2;0;0
2021;1;AZU;4507;SBMO;SBRF;24;0;23;1;0
2021;1;AZU;4509;SBAU;SBKP;24;0;24;0;0
2021;1;AZU;4510;SBCF;SBJE;16;0;15;1;0
2021;1;AZU;4510;SBKP;SBCF;16;0;16;0;0
2021;1;AZU;4511;SBMG;SBKP;30;2;27;0;1
2021;1;AZU;4512;SBCY;SBRJ;26;0;26;0;0
2021;1;AZU;4513;SBRJ;SBCY;25;0;25;0;0
2021;1;AZU;4514;SBPA;SBGR;24;0;24;0;0
2021;1;AZU;4515;SBGR;SBPA;25;0;25;0;0
2021;1;AZU;4516;SBPA;SBGR;26;0;24;1;1
2021;1;AZU;4517;SBGR;SBPA;26;0;25;1;0
2021;1;AZU;4518;SBGR;SBRF;4;4;0;0;0
2021;1;AZU;4519;SBRF;SBGR;31;0;30;1;0
2021;1;AZU;4520;SBDN;SBKP;25;0;22;3;0
2021;1;AZU;4521;SBKP;SBDN;21;0;21;0;0
2021;1;AZU;4522;SBGR;SBCF;25;0;24;0;1
2021;1;AZU;4523;SBCF;SBGR;25;0;25;0;0
2021;1;AZU;4524;SBGR;SBCF;26;0;24;2;0
2021;1;AZU;4525;SBCF;SBGR;31;0;30;1;0
2021;1;AZU;4526;SBRF;SBMO;31;0;28;1;2
2021;1;AZU;4527;SBMO;SBRF;31;0;28;2;1
2021;1;AZU;4528;SBGR;SBCY;3;3;0;0;0
2021;1;AZU;4529;SBCY;SBGR;2;2;0;0;0
2021;1;AZU;4530;SBKP;SBAE;21;1;20;0;0
2021;1;AZU;4531;SBAE;SBKP;21;1;20;0;0
2021;1;AZU;4532;SBCF;SBBR;25;0;23;1;1
2021;1;AZU;4533;SBBR;SBCF;25;0;22;1;2
2021;1;AZU;4534;SBCY;SBAT;31;0;31;0;0
2021;1;AZU;4535;SBAT;SBCY;31;0;31;0;0
2021;1;AZU;4537;SBCY;SBGR;29;0;24;3;2
2021;1;AZU;4538;SBCF;SBPS;31;0;31;0;0
2021;1;AZU;4539;SBPS;SBCF;31;0;31;0;0
2021;1;AZU;4542;SBRJ;SBRF;30;0;29;1;0
2021;1;AZU;4543;SBJE;SBCF;16;0;16;0;0
2021;1;AZU;4543;SBCF;SBKP;16;0;15;1;0
2021;1;AZU;4544;SBEG;SBBE;31;1;29;0;1
2021;1;AZU;4544;SBPV;SBEG;30;3;25;1;1
2021;1;AZU;4545;SBEG;SBPV;31;1;30;0;0
2021;1;AZU;4545;SBBE;SBEG;31;1;30;0;0
2021;1;AZU;4548;SBKP;SBBR;23;0;23;0;0
2021;1;AZU;4550;SBCF;SBBR;25;0;24;1;0
2021;1;AZU;4551;SBBR;SBCF;25;0;25;0;0
2021;1;AZU;4552;SBCF;SBSV;26;1;24;1;0
2021;1;AZU;4553;SBSV;SBCF;30;2;28;0;0
2021;1;AZU;4554;SBKP;SBSI;19;0;18;1;0
2021;1;AZU;4555;SBSI;SBKP;19;0;18;0;1
2021;1;AZU;4556;SBKP;SBGO;5;0;5;0;0
2021;1;AZU;4557;SBGO;SBKP;29;1;27;0;1
2021;1;AZU;4558;SBNF;SBPA;25;0;24;0;1
2021;1;AZU;4558;SBKP;SBNF;25;0;23;1;1
2021;1;AZU;4559;SBNF;SBKP;25;1;22;2;0
2021;1;AZU;4559;SBPA;SBNF;25;0;23;2;0
2021;1;AZU;4560;SBRF;SBJP;31;0;31;0;0
2021;1;AZU;4561;SBJP;SBRF;31;2;28;0;1
2021;1;AZU;4562;SBRF;SBTE;31;0;30;1;0
2021;1;AZU;4563;SBTE;SBRF;31;0;31;0;0
2021;1;AZU;4564;SBRF;SBSV;31;0;30;1;0
2021;1;AZU;4565;SBSV;SBRF;31;0;27;3;1
2021;1;AZU;4566;SBKP;SBGO;5;0;5;0;0
2021;1;AZU;4567;SBGO;SBKP;26;2;20;2;2
2021;1;AZU;4568;SBSV;SBKP;30;0;30;0;0
2021;1;AZU;4569;SBKP;SBSV;26;1;24;1;0
2021;1;AZU;4570;SBGR;SBCF;30;0;30;0;0
2021;1;AZU;4571;SBCF;SBGR;26;0;22;3;1
2021;1;AZU;4572;SBSV;SBCF;24;0;23;0;1
2021;1;AZU;4573;SBCF;SBSV;26;0;26;0;0
2021;1;AZU;4574;SBCF;SBBE;26;0;26;0;0
2021;1;AZU;4574;SBPA;SBCF;25;1;24;0;0
2021;1;AZU;4575;SBCT;SBPA;29;1;27;0;1
2021;1;AZU;4576;SBPA;SBCT;30;0;30;0;0
2021;1;AZU;4577;SBCF;SBPA;26;2;23;1;0
2021;1;AZU;4577;SBBE;SBCF;31;0;30;0;1
2021;1;AZU;4578;SBCF;SBVT;25;0;25;0;0
2021;1;AZU;4579;SBVT;SBCF;21;0;21;0;0
2021;1;AZU;4580;SBCF;SBVC;26;1;25;0;0
2021;1;AZU;4581;SBVC;SBCF;25;1;24;0;0
2021;1;AZU;4583;SBKP;SBPS;25;0;25;0;0
2021;1;AZU;4584;SBKP;SBLO;26;0;24;1;1
2021;1;AZU;4585;SBLO;SBKP;31;1;28;1;1
2021;1;AZU;4586;SBKP;SBCA;30;0;29;0;1
2021;1;AZU;4587;SBCA;SBKP;30;0;29;1;0
2021;1;AZU;4588;SBKP;SBDN;31;0;31;0;0
2021;1;AZU;4589;SBDN;SBKP;25;1;23;0;1
2021;1;AZU;4590;SBKP;SBRP;29;1;27;0;1
2021;1;AZU;4591;SBPS;SBKP;25;0;25;0;0
2021;1;AZU;4592;SBFL;SBKP;30;0;29;1;0
2021;1;AZU;4595;SBUL;SBKP;29;1;28;0;0
2021;1;AZU;4597;SBPS;SBUL;5;0;4;0;1
2021;1;AZU;4599;SBUL;SBPS;5;0;5;0;0
2021;1;AZU;4600;SBMO;SBRF;25;0;25;0;0
2021;1;AZU;4601;SBRF;SBMO;26;0;24;1;1
2021;1;AZU;4602;SBRF;SBAR;26;0;26;0;0
2021;1;AZU;4603;SBAR;SBRF;25;0;25;0;0
2021;1;AZU;4604;SBCF;SBRF;31;0;30;1;0
2021;1;AZU;4605;SBRF;SBCF;25;0;25;0;0
2021;1;AZU;4606;SBRF;SBKG;31;1;26;1;3
2021;1;AZU;4607;SBKG;SBRF;31;1;26;1;3
2021;1;AZU;4608;SBCF;SBIL;31;1;27;3;0
2021;1;AZU;4609;SBIL;SBCF;31;1;27;3;0
2021;1;AZU;4610;SBKP;SBDO;30;0;28;1;1
2021;1;AZU;4613;SBZM;SBKP;20;0;20;0;0
2021;1;AZU;4614;SBCF;SBGV;20;0;20;0;0
2021;1;AZU;4615;SBGV;SBCF;20;0;20;0;0
2021;1;AZU;4616;SBGO;SBPJ;17;0;17;0;0
2021;1;AZU;4616;SBCF;SBGO;31;0;28;3;0
2021;1;AZU;4617;SBGO;SBCF;30;0;30;0;0
2021;1;AZU;4617;SBPJ;SBGO;17;0;17;0;0
2021;1;AZU;4618;SBGR;SBRF;31;0;30;0;1
2021;1;AZU;4619;SBRF;SBGR;30;0;29;0;1
2021;1;AZU;4620;SBGR;SBRF;26;0;24;2;0
2021;1;AZU;4621;SBRF;SBGR;26;1;21;3;1
2021;1;AZU;4622;SBRF;SBJU;27;1;24;0;2
2021;1;AZU;4623;SBPS;SBSV;24;0;24;0;0
2021;1;AZU;4624;SBGR;SBJU;31;1;28;1;1
2021;1;AZU;4625;SBJU;SBGR;30;0;28;1;1
2021;1;AZU;4626;SBRJ;SBPS;26;0;26;0;0
2021;1;AZU;4627;SBPS;SBSP;30;1;29;0;0
2021;1;AZU;4628;SBKP;SBRF;31;0;31;0;0
2021;1;AZU;4629;SBPS;SBCF;30;0;30;0;0
2021;1;AZU;4630;SBCF;SBPS;31;0;29;1;1
2021;1;AZU;4631;SBRF;SBRJ;31;0;29;2;0
2021;1;AZU;4632;SBTT;SBEG;2;2;0;0;0
2021;1;AZU;4632;SBEG;SBTF;2;2;0;0;0
2021;1;AZU;4632;SBTF;SBTT;2;2;0;0;0
2021;1;AZU;4633;SBFL;SBRJ;25;1;24;0;0
2021;1;AZU;4633;SBRJ;SBSV;30;0;30;0;0
2021;1;AZU;4634;SBSV;SBRJ;26;0;24;2;0
2021;1;AZU;4634;SBRJ;SBFL;26;0;23;2;1
2021;1;AZU;4635;SBSV;SBRJ;30;0;30;0;0
2021;1;AZU;4636;SBKP;SBGL;25;0;25;0;0
2021;1;AZU;4637;SBGL;SBKP;25;1;24;0;0
2021;1;AZU;4638;SBKP;SBJU;24;0;22;2;0
2021;1;AZU;4639;SBJU;SBKP;23;1;21;0;1
2021;1;AZU;4642;SBPS;SBRJ;27;1;24;2;0
2021;1;AZU;4643;SBKP;SBGO;19;0;18;0;1
2021;1;AZU;4644;SBCF;SBPS;30;0;29;0;1
2021;1;AZU;4645;SBPS;SBCF;30;0;30;0;0
2021;1;AZU;4646;SBRF;SBBR;26;0;25;1;0
2021;1;AZU;4647;SBBR;SBRF;25;0;25;0;0
2021;1;AZU;4648;SBRF;SBPA;26;1;25;0;0
2021;1;AZU;4649;SBPA;SBRF;26;1;24;1;0
2021;1;AZU;4650;SBFZ;SBBE;31;0;30;0;1
2021;1;AZU;4651;SBBE;SBFZ;30;0;30;0;0
2021;1;AZU;4652;SBKP;SBSR;26;0;21;2;3
2021;1;AZU;4658;SBCY;SBPJ;10;0;10;0;0
2021;1;AZU;4658;SBPJ;SBRF;17;0;17;0;0
2021;1;AZU;4659;SBRF;SBCY;13;0;13;0;0
2021;1;AZU;4660;SBCY;SBBR;26;0;26;0;0
2021;1;AZU;4660;SBBR;SBRJ;26;0;25;1;0
2021;1;AZU;4661;SBCY;SBRF;13;0;13;0;0
2021;1;AZU;4662;SBSP;SBRF;26;0;26;0;0
2021;1;AZU;4663;SBKP;SBBR;31;0;31;0;0
2021;1;AZU;4664;SBRF;SBSP;25;0;25;0;0
2021;1;AZU;4665;SBVT;SBKP;30;0;29;1;0
2021;1;AZU;4666;SBRF;SBSG;26;1;19;1;5
2021;1;AZU;4667;SBKP;SBCF;21;0;21;0;0
2021;1;AZU;4668;SBSG;SBRF;26;1;20;2;3
2021;1;AZU;4669;SBFZ;SBKP;26;0;25;0;1
2021;1;AZU;4670;SBKP;SBUL;31;0;26;4;1
2021;1;AZU;4671;SBFL;SBCH;5;0;5;0;0
2021;1;AZU;4672;SBRF;SBPL;27;0;26;1;0
2021;1;AZU;4674;SBSL;SBBE;1;0;1;0;0
2021;1;AZU;4675;SBBE;SBSL;2;1;1;0;0
2021;1;AZU;4676;SBPL;SBRF;24;0;23;1;0
2021;1;AZU;4680;SBSL;SBBE;2;1;1;0;0
2021;1;AZU;4681;SBCF;SBCT;25;0;25;0;0
2021;1;AZU;4682;SBRF;SBGO;21;0;19;1;1
2021;1;AZU;4683;SBCT;SBCF;24;0;21;0;3
2021;1;AZU;4684;SBKP;SBCT;29;0;29;0;0
2021;1;AZU;4685;SBBE;SBSL;2;1;1;0;0
2021;1;AZU;4686;SBGO;SBRF;21;0;19;1;1
2021;1;AZU;4687;SBKP;SBSG;26;0;25;1;0
2021;1;AZU;4688;SBSG;SBKP;26;0;26;0;0
2021;1;AZU;4689;SBPA;SBSM;20;0;20;0;0
2021;1;AZU;4691;SBSM;SBPA;20;0;19;1;0
2021;1;AZU;4696;SBBR;SBKP;23;0;22;1;0
